x_m,span_m,side,p_fluent_Pa,p_f3_Pa,p_residual_Pa,q_fluent_W_m2,q_f3_W_m2,q_residual_W_m2,cp_f3,phi_f3_rad,T_e_K,rho_e_kg_m3,ma_e,v_e_m_s,w_tr,q_lam,q_turb
0.1006260702,0.062391793838045856,1,5337.464787,14050.736814233798,-8713.272027233797,189095.0928,166569.8252626106,22525.267537389416,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,349152.1921328754,715392.1448869947
0.1067885949,0.06429110160655756,1,5385.098951,18120.076674468764,-12734.977723468764,193168.8948,135895.23755287204,57273.657247127965,0.5740866006799034,0.3730756763731245,720.918096908853,0.08757743207014031,2.8089182651995244,1511.7745577003582,0.0,135895.23755287204,557497.5258143077
0.1132592661,0.06628541175840037,1,5444.509494,18120.076674468764,-12675.567180468764,199800.8452,135895.23755287204,63905.60764712797,0.5740866006799034,0.3730756763731245,720.918096908853,0.08757743207014031,2.8089182651995244,1511.7745577003582,0.0,135895.23755287204,557497.5258143077
0.1200535042,0.06837947829583663,1,5516.068044,14091.663133002272,-8575.595089002272,198920.9088,179615.39048646932,19305.518313530687,0.4376348648076101,0.3244650240067854,670.944446175495,0.07318023395743133,2.974912346068688,1544.62272987077,0.0,179615.39048646932,549182.5415663554
0.1271874777,0.07057828581839536,1,5259.189359,14091.663133002272,-8832.473774002272,167771.3597,179615.39048646932,-11844.030786469317,0.4376348648076101,0.3244650240067854,670.944446175495,0.07318023395743133,2.974912346068688,1544.62272987077,0.0,179615.39048646932,549182.5415663554
0.1345882373,0.07285934936726957,1,5315.950088,14091.663133002272,-8775.713045002272,163061.5746,179615.39048646932,-16553.815886469325,0.4376348648076101,0.3244650240067854,670.944446175495,0.07318023395743133,2.974912346068688,1544.62272987077,0.0,179615.39048646932,549182.5415663554
0.1420816605,0.07516898487581894,1,5372.085565,14091.663133002272,-8719.57756800227,157719.3512,179615.39048646932,-21896.039286469313,0.4376348648076101,0.3244650240067854,670.944446175495,0.07318023395743133,2.974912346068688,1544.62272987077,0.0,179615.39048646932,549182.5415663554
0.1495753306,0.07747927056772755,1,5378.989083,17015.623838921085,-11636.634755921084,170372.7002,107892.29014450964,62480.410055490356,0.53667621442033,0.3605030108746702,708.0802070686343,0.08373046915961145,2.8502149251100484,1520.2807747252193,0.0,107892.29014450964,492593.6220566472
0.1570687132,0.07979005875649235,1,5424.864941,14050.736814233798,-8625.871873233798,178938.0348,165563.35184728532,13374.682952714677,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,353167.779259995,718671.9388389598
0.1645621432,0.08210089967510956,1,5552.10533,14050.736814233798,-8498.631484233798,178405.7434,165563.35184728532,12842.39155271469,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,353167.779259995,718671.9388389598
0.17205562,0.08441177376590955,1,5625.970515,14050.736814233798,-8424.766299233797,180172.7732,165563.35184728532,14609.421352714679,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,353167.779259995,718671.9388389598
0.1795490903,0.08672266296804297,1,5698.4053,14050.736814233798,-8352.331514233798,181429.3358,165563.35184728532,15865.983952714683,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,353167.779259995,718671.9388389598
0.1870426002,0.0890335799799186,1,5746.946138,17968.271404331525,-12221.325266331525,182248.7776,138555.87000464866,43692.90759535134,0.5689446031139712,0.37137722496549785,719.1872907604761,0.08705273054880278,2.814434779236137,1512.924156348296,0.0,138555.87000464866,559481.8767411067
0.1945362006,0.09134453898769618,1,5800.754792,14050.736814233798,-8249.982022233798,183869.6571,182074.69918485786,1794.9579151421494,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,182074.69918485786,551363.6089244437
0.2020291627,0.0936552614660066,1,5877.362756,14050.736814233798,-8173.374058233798,185179.1096,182074.69918485786,3104.4104151421343,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,182074.69918485786,551363.6089244437
