x_m,span_m,side,p_fluent,q_fluent,cp_v1,cp_v2,p_e_v1,p_e_v2,q_v1,q_v2,phi_rad,w_tr
0.2245089052,0.10059179102250038,1,945.3308568,106482.9277,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,130749.14557324366,38161.06867298281,0.5627345990182011,0.0
0.2320019324,0.10290523508899502,1,940.6671388,107522.6591,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,137341.9875746119,35268.72495344362,0.5627345990182011,0.0
0.239494924,0.10521868040620566,1,927.2879301,108992.0684,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,137341.9875746119,35268.72495344362,0.5627345990182011,0.0
0.2469879742,0.10753215290840405,1,936.7707811,109795.6899,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,137341.9875746119,35268.72495344362,0.5627345990182011,0.0
0.2544810779,0.10984565359665843,1,943.5183982,110580.9449,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,137341.9875746119,35268.72495344362,0.5627345990182011,0.0
0.261974057,0.11215884613246908,1,948.2056029,111130.5647,1.53331831119583,0.19132764820199294,5285.754458229935,623.5116833038586,96443.30611437246,35171.90023088576,0.5831257502558441,0.0
0.2694673322,0.11447177264528131,1,952.6974413,111418.0611,1.53331831119583,0.19132764820199294,5285.754458229935,623.5116833038586,96443.30611437246,35171.90023088576,0.5831257502558441,0.0
0.2769608322,0.11678470003546912,1,956.2034628,111703.4902,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,131470.65772571857,32641.343964937412,0.5627345990182011,0.0
0.2844542161,0.11909761492202917,1,958.8622732,111833.804,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,131470.65772571857,32641.343964937412,0.5627345990182011,0.0
0.2919476298,0.12141055574455256,1,960.687122,111833.1562,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,131470.65772571857,32641.343964937412,0.5627345990182011,0.0
0.2994410536,0.12372351547145628,1,961.5271415,111716.7142,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,131470.65772571857,32641.343964937412,0.5627345990182011,0.0
0.3069344893,0.12603649375157353,1,961.5110578,111485.6103,1.5995397845865598,0.19496475397718058,5510.761855031185,634.126182455879,79515.26813882531,32723.756985692366,0.5940560711407694,0.0
0.3144279364,0.1283494895893531,1,960.7188955,111157.3593,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,136531.7032900662,30729.263159926297,0.5627345990182011,0.0
0.3219213942,0.1306625022293649,1,958.8247032,110750.4291,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,136531.7032900662,30729.263159926297,0.5627345990182011,0.0
0.3294148627,0.13297553085739075,1,956.2009217,110208.1866,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,136531.7032900662,30729.263159926297,0.5627345990182011,0.0
0.3369083412,0.13528857459445057,1,953.5634235,109467.9609,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,136531.7032900662,30729.263159926297,0.5627345990182011,0.0
0.3444018294,0.13760163279188112,1,950.8405658,108596.6288,1.4415862255205996,0.18609077630792423,4974.067074303164,608.2284400564266,94016.49795615001,30596.711620164726,0.5674773000641817,0.0
0.3518953056,0.13991469646061813,1,948.0111165,107643.4078,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,133090.94909436637,28983.181824539774,0.5627345990182011,0.0
0.3593887751,0.14222776368056717,1,945.7343746,106474.1005,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,133090.94909436637,28983.181824539774,0.5627345990182011,0.0
0.3668822951,0.14454085337131498,1,943.9298201,105040.5062,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,133090.94909436637,28983.181824539774,0.5627345990182011,0.0
0.3743758239,0.14685395520425767,1,941.666225,103363.9283,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,133090.94909436637,28983.181824539774,0.5627345990182011,0.0
0.3818693601,0.14916706815698075,1,938.8528451,101576.3165,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,133090.94909436637,28983.181824539774,0.5627345990182011,0.0
