point_id,side,side_id,mach,alpha_deg,altitude_km,Tw_K,x_m,span_m,xc,yb,valid_mask,q_low_W_m2,T_e_K,p_e_Pa,rho_e_kg_m3,ma_e,v_e_m_s,mu_e_Pa_s,phi_rad,cp,cp0,h_e_J_per_kg,T_r_lam_K,h_r_lam_J_per_kg,h_star_lam_J_per_kg,T_r_turb_K,h_r_turb_J_per_kg,h_star_turb_J_per_kg,q_lam_W_m2,q_turb_W_m2,St_l,Re_ns_l,w_tr,re_edge,re_tri
41,windward,1,6.0,5.0,30.0,300.0,1.8440969116323132,0.0,0.5125000000000001,0.0,1,258248.11009126191,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,26539.38945953907,258248.11009126191,nan,nan,1.0,6499122.992104128,1055833.5299690112
42,windward,1,6.0,5.0,30.0,300.0,1.8890944267186638,0.0,0.525,0.0,1,257006.47510031913,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,26221.540994039908,257006.47510031913,nan,nan,1.0,6657638.187033495,1055833.5299690112
43,windward,1,6.0,5.0,30.0,300.0,1.9340919418050146,0.0,0.5375,0.0,1,255799.81861073105,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,25914.84575345418,255799.81861073105,nan,nan,1.0,6816153.381962864,1055833.5299690112
44,windward,1,6.0,5.0,30.0,300.0,1.979089456891366,0.0,0.55,0.0,1,254626.37544894626,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,25618.66636063387,254626.37544894626,nan,nan,1.0,6974668.576892233,1055833.5299690112
45,windward,1,6.0,5.0,30.0,300.0,2.0240869719777166,0.0,0.5625,0.0,1,253484.50710914299,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,25332.415294018865,253484.50710914299,nan,nan,1.0,7133183.771821601,1055833.5299690112
46,windward,1,6.0,5.0,30.0,300.0,2.069084487064068,0.0,0.5750000000000001,0.0,1,252372.69008442207,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,25055.54998324325,252372.69008442207,nan,nan,1.0,7291698.966750973,1055833.5299690112
47,windward,1,6.0,5.0,30.0,300.0,2.1140820021504187,0.0,0.5875,0.0,1,251289.50550036324,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,24787.568481805312,251289.50550036324,nan,nan,1.0,7450214.16168034,1055833.5299690112
48,windward,1,6.0,5.0,30.0,300.0,2.15907951723677,0.0,0.6000000000000001,0.0,1,250233.62988126813,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,24528.005638236278,250233.62988126813,nan,nan,1.0,7608729.356609711,1055833.5299690112
49,windward,1,6.0,5.0,30.0,300.0,2.2040770323231205,0.0,0.6125,0.0,1,249203.8269045603,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,24276.429699292075,249203.8269045603,nan,nan,1.0,7767244.551539078,1055833.5299690112
50,windward,1,6.0,5.0,30.0,300.0,2.2490745474094713,0.0,0.625,0.0,1,248198.94001979672,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,24032.439288715093,248198.94001979672,nan,nan,1.0,7925759.746468447,1055833.5299690112
51,windward,1,6.0,5.0,30.0,300.0,2.2940720624958226,0.0,0.6375000000000001,0.0,1,247217.88582632953,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,23795.660713457342,247217.88582632953,nan,nan,1.0,8084274.941397818,1055833.5299690112
52,windward,1,6.0,5.0,30.0,300.0,2.3390695775821735,0.0,0.65,0.0,1,246259.64811844382,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,23565.74555622926,246259.64811844382,nan,nan,1.0,8242790.136327185,1055833.5299690112
