case,region,side,x_m,x_over_c,span_m,x_phys_used,Re_x_star_lam,Re_x_star_turb,re_tri,re_x_over_re_tri,w_tr,q_lam,q_turb,q_LF,q_Fluent,q_ratio,p_e,p_ratio,h_r_lam_minus_h_w,h_r_turb_minus_h_w,rho_star_lam_over_rho_e,mu_star_lam_over_mu_e,rho_star_turb_over_rho_e,mu_star_turb_over_mu_e,q_turb_over_q_lam,turb_branch_active,distance_from_transition
ma6_a5_h30km,windward_body,windward,0.7484068126823264,0.1875,0.051551349999999996,0.675,979384.500314028,nan,2390463.0586502817,0.40970493008455616,0.0,36384.870275532085,158877.8353791204,36384.870275532085,43240.89984,0.841445724075202,3983.5383645964257,1.3407785586617258,1335253.0981056462,1408099.768483194,0.5642571970076374,1.4901993220955543,0.5497353767248653,1.5157848862349204,4.366590678377704,0,nan
ma6_a5_h30km,windward_body,windward,0.7922620924872137,0.2,0.051551349999999996,0.7200000000000001,1033997.713739308,nan,2392588.3907895936,0.4321669860640224,0.0,35349.71016515027,156845.3081457111,35349.71016515027,42675.46555,0.8283380089605201,3973.986445102213,1.353719023267959,1335217.54316465,1408075.422544188,0.5639386573426344,1.4908425423279683,0.549421144704372,1.5164467637811911,4.436961644464572,0,nan
ma6_a5_h30km,windward_body,windward,0.836117372292101,0.21250000000000002,0.051551349999999996,0.7650000000000001,1093339.3049012665,nan,2392588.3907895936,0.4569692426453873,0.0,34377.01519238193,155104.52044027692,34377.01519238193,41409.61152,0.8301699516253257,3973.986445102213,1.3655931327881548,1335217.54316465,1408075.422544188,0.5639386573426344,1.4908425423279683,0.549421144704372,1.5164467637811911,4.511867001025983,0,nan
ma6_a5_h30km,windward_body,windward,0.8799726520969883,0.225,0.051551349999999996,0.81,1147499.0711341484,nan,2397172.041056839,0.4786886595875078,0.0,33431.11099138362,152944.33600192575,33431.11099138362,40748.64233,0.8204226958200013,3953.4985583007783,1.3635924857614259,1335141.075081302,1408023.0616840397,0.5632533116762324,1.4922290144810753,0.548745082124168,1.51787344498788,4.574910359435704,0,nan
ma6_a5_h30km,windward_body,windward,0.9238279319018756,0.23750000000000002,0.051551349999999996,0.8550000000000001,1212910.7071787694,nan,2389556.6026720605,0.5075881884624383,0.0,32719.293305459552,152357.26076985608,32719.293305459552,39394.32164,0.8305586171646933,3987.622373984469,1.381697735386615,1335268.2813582658,1408110.1650843932,0.5643932014961964,1.4899249214802819,0.5498695433664148,1.5155025256896784,4.656496072439122,0,nan
ma6_a5_h30km,windward_body,windward,0.9676832117067629,0.25,0.051551349999999996,0.9,1261167.168992678,nan,2374743.232835388,0.5310751712246692,0.0,32478.552918265326,153329.4516312627,32478.552918265326,38061.73294,0.8533125112685772,4055.2308794724568,1.4052455710977976,1335518.032858668,1408281.1802689242,0.5666283398224987,1.4854349839376282,0.5520745941908458,1.5108822877892383,4.720944680544345,0,nan
ma6_a5_h30km,windward_body,windward,1.01153849151165,0.2625,0.051551349999999996,0.9450000000000001,1304863.5224439013,nan,2374921.5226119705,0.549434374997282,0.0,31925.43742600026,152262.44407569873,31925.43742600026,37620.01338,0.8486290821728639,4054.4073355707746,1.4089315868219612,1335515.0085784812,1408279.109419166,0.5666012969291235,1.4854890872423954,0.552047914015981,1.5109379618123935,4.76931426323059,0,nan
ma6_a5_h30km,windward_body,windward,1.0553937713165376,0.275,0.051551349999999996,0.9900000000000001,1323805.871007012,nan,2360774.9929089104,0.5607505480121334,0.0,32067.955532207245,153906.33225858785,32067.955532207245,37197.77992,0.8620932647371619,4120.5114852277875,1.4355906340163085,1335756.3782312798,1408444.3852058868,0.5687578558573191,1.4811913819090488,0.5541756483685378,1.506515439362823,4.799380868044831,0,nan
ma6_a5_h30km,windward_body,windward,1.0992490511214248,0.28750000000000003,0.051551349999999996,1.0350000000000001,1383978.8651436942,nan,2360774.9929089104,0.5862392092854122,0.0,31363.07922461895,152544.11497882954,31363.07922461895,36314.46292,0.8636525698785951,4120.5114852277875,1.4428138813110873,1335756.3782312798,1408444.3852058868,0.5687578558573191,1.4811913819090488,0.5541756483685378,1.506515439362823,4.8638118051587105,0,nan
ma6_a5_h30km,windward_body,windward,1.1431043309263123,0.30000000000000004,0.051551349999999996,1.0800000000000003,1414622.6328318624,nan,2351431.9612815212,0.6016004954108468,0.0,31262.77912625305,153257.8569250914,31262.77912625305,35903.06539,0.8707551510340006,4165.027413450217,1.4623542268718621,1335917.3673899407,1408554.621142935,0.5701942725469366,1.4783475798339296,0.5555929791121956,1.5035889930490591,4.902246735844174,0,nan
ma6_a5_h30km,windward_body,windward,1.1869596107311993,0.3125,0.051551349999999996,1.125,1475004.942955901,nan,2350578.4676174754,0.6275072129163815,0.0,30637.920737421264,152107.99511696058,30637.920737421264,35496.11901,0.8631343817838203,4169.128585091602,1.4657357619427163,1335932.1370909072,1408564.734568208,0.5703259755820567,1.4780875813389724,0.5557229367141293,1.5033214365949297,4.964697063504552,0,nan
ma6_a5_h30km,windward_body,windward,1.2308148905360867,0.325,0.051551349999999996,1.1700000000000002,1534005.1406741375,nan,2350578.4676174754,0.652607501433037,0.0,30042.953018465396,150919.50574211543,30042.953018465396,35126.42542,0.8552806799794602,4169.128585091602,1.4660538238310776,1335932.1370909072,1408564.734568208,0.5703259755820567,1.4780875813389724,0.5557229367141293,1.5033214365949297,5.023457768926886,0,nan
ma6_a5_h30km,windward_body,windward,1.5378018491702978,0.41250000000000003,0.051551349999999996,1.485,1892004.008431502,nan,2341623.0258534364,0.8079883002269057,0.0,27254.381643478773,145986.093412923,27254.381643478773,34408.39579,0.7920852169283528,4212.515022449685,1.4862324738317652,1336087.754275414,1408671.2920923142,0.5717128271371408,1.4753573233331303,0.5570914548129954,1.5005117907466343,5.356426549044581,0,nan
ma6_a5_h30km,windward_body,windward,1.581657128975185,0.42500000000000004,0.051551349999999996,1.5300000000000002,1954522.815712619,nan,2339438.825101031,0.8354665207491421,0.0,26863.944713036974,145349.48111489665,26863.944713036974,34440.77371,0.7800041003503047,4223.19575962212,1.4895109853785524,1336125.8878855933,1408697.4037527894,0.5720524478803641,1.4746908193222246,0.557426598810435,1.4998259008393586,5.41057847860888,0,nan
ma6_a5_h30km,windward_body,windward,1.6255124087800723,0.4375,0.051551349999999996,1.575,2002250.5376549147,nan,2341411.163887082,0.855146916755487,0.0,26498.116817551574,144371.66460187137,26498.116817551574,34488.74697,0.7683119610173409,4213.549316643675,1.4857299114590847,1336091.4500508672,1408673.8227426612,0.571745745839514,1.4752926845076682,0.5571239393725975,1.5004452719421935,5.448374523967825,0,nan
ma6_a5_h30km,leading_edge_near,windward,0.16990694735399564,0.0,0.07732702500000001,0.0,14222.415102595894,nan,2349013.553795091,0.0060546330520818035,0.0,312417.0235496331,385457.31721853395,165518.66658217614,138971.2893,1.1910277829031852,4176.663418871034,0.7988511652792324,1335959.2455402291,1408583.2968449339,0.5705676701501133,1.4776107703858052,0.5559614301336926,1.502830764193368,1.2337910170163857,0,nan
ma6_a5_h30km,leading_edge_near,windward,0.2127706105120707,0.0125,0.07732702500000001,0.045000000000000005,53510.165822619165,nan,2349013.553795091,0.022779845495641174,0.0,161065.7566276787,295722.04788083164,161065.7566276787,106353.3623,1.5144397238081369,4176.663418871034,1.065727058141769,1335959.2455402291,1408583.2968449339,0.5705676701501133,1.4776107703858052,0.5559614301336926,1.502830764193368,1.8360330219937802,0,nan
ma6_a5_h30km,leading_edge_near,windward,0.25563427367014574,0.025,0.07732702500000001,0.09000000000000001,110317.83940818178,nan,2296112.933165577,0.04804547625455432,0.0,117294.73809107734,269566.23704385804,117294.73809107734,98459.70507,1.1912968661411951,4443.401585567483,1.2454756825597235,1336897.1752345667,1409225.5361087467,0.5789027383743216,1.461420657096569,0.564187672258542,1.4861692726142948,2.2981954811523133,0,nan
ma6_a5_h30km,leading_edge_near,windward,0.2984979368282208,0.037500000000000006,0.07732702500000001,0.13500000000000004,170165.11052286963,nan,2270298.429844206,0.07495274994950633,0.0,96564.57853159637,253676.96373528766,96564.57853159637,89368.70718,1.0805189151623618,4582.5623000235355,1.3782897284895763,1337370.6145686798,1409549.719606974,0.5830899348372031,1.4534687949859124,0.5683213497519687,1.4779853729936157,2.6270188053716135,0,nan
ma6_a5_h30km,leading_edge_near,windward,0.3413615999862959,0.05,0.07732702500000001,0.18000000000000002,234932.52832230757,nan,2241064.7257241723,0.1048307644244376,0.0,84308.43150330473,245018.5600558628,84308.43150330473,75878.7116,1.1110946631216223,4747.870106397119,1.5572196269649827,1337919.8470928634,1409925.8018380017,0.587930677287309,1.4444222509999578,0.573101179422368,1.4686744223894344,2.906216563242059,0,nan
ma6_a5_h30km,leading_edge_near,windward,0.3842252631443709,0.0625,0.07732702500000001,0.225,295065.8042495287,nan,2252662.0540431365,0.13098538403482976,0.0,74466.90358435716,231339.68115190906,74466.90358435716,75003.38393,0.9928472514501009,4681.278006665743,1.5488168419690296,1337700.2647505738,1409775.4447241267,0.5859975129099158,1.4480164181055757,0.5711922173055703,1.472373692409632,3.1066107225721313,0,nan
ma6_a5_h30km,leading_edge_near,windward,0.427088926302446,0.07500000000000001,0.07732702500000001,0.2700000000000001,352976.343347744,nan,2277009.105704471,0.15501753702409488,0.0,66658.9888383382,217753.1990074582,66658.9888383382,74030.4341,0.9004268264629588,4545.7882157529075,1.5091034580757532,1337246.5148380469,1409464.74338741,0.581993669342531,1.455539223040003,0.5672390218688859,1.4801162501279146,3.2666741995675124,0,nan
ma6_a5_h30km,windward_body,windward,0.46995258946052104,0.08750000000000001,0.07732702500000001,0.31500000000000006,408474.2600477595,nan,2277200.537940152,0.17937562074231989,0.0,61955.14418238171,211444.77725660533,61955.14418238171,73262.88059,0.8456553125326914,4544.745431135427,1.5189107401808744,1337242.9853642874,1409462.326610713,0.5819624773918324,1.4555982512252135,0.567208227255992,1.4801770013779452,3.4128687786467014,0,nan
ma6_a5_h30km,windward_body,windward,0.5128162526185961,0.1,0.07732702500000001,0.36000000000000004,469432.42961548164,nan,2301100.5159779848,0.2040034437243909,0.0,56619.36561121414,200780.4036125024,56619.36561121414,61159.92533,0.925759233774626,4417.2187609486255,1.510358214671875,1336806.9185829316,1409163.7336454596,0.5781029635689037,1.4629531085198488,0.5633982073885039,1.4877464017379634,3.546143646172105,0,nan
ma6_a5_h30km,windward_body,windward,0.5556799157766712,0.1125,0.07732702500000001,0.405,539594.5137779934,nan,2315266.5962540107,0.2330593438574336,0.0,52178.271087768546,192539.83897781884,52178.271087768546,56565.02035,0.9224476675675508,4344.055629421855,1.4638035018705198,1336552.670222121,1408989.6392745718,0.5758474043176973,1.4672988183226152,0.5611718759146802,1.4922187391974548,3.690038687827535,0,nan
ma6_a5_h30km,windward_body,windward,0.5985435789347462,0.125,0.07732702500000001,0.45,592708.7368104117,nan,2324947.89045109,0.2549342027168675,0.0,49380.07703505844,187163.27203135288,49380.07703505844,58149.91362,0.8491857332368371,4295.057328361357,1.4466870645410002,1336380.6817356637,1408871.8716427404,0.574319402995934,1.470262922176017,0.5596638014722045,1.4952691547013177,3.7902588102175763,0,nan
ma6_a5_h30km,windward_body,windward,0.6414072420928213,0.1375,0.07732702500000001,0.49500000000000005,666694.1507273159,nan,2339204.441048775,0.2850089282612706,0.0,46005.733740754935,180275.0833503476,46005.733740754935,59670.8263,0.7709920675382861,4224.344221173016,1.4272547894559973,1336129.9841531722,1408700.2086366634,0.5720889243042317,1.4746192834578533,0.5574625947175513,1.4997522841484348,3.918535119257275,0,nan
ma6_a5_h30km,windward_body,windward,0.6842709052508964,0.15000000000000002,0.07732702500000001,0.5400000000000001,734745.6098601792,nan,2360104.8410850745,0.31131905543754357,0.0,43068.10049862658,173250.78132726706,43068.10049862658,49359.42271,0.8725406038815194,4123.681545234089,1.3804623944491647,1335767.8835326305,1408452.2633616955,0.5688605634887156,1.4809875464895128,0.5542769882989805,1.5063056816406393,4.022717030039249,0,nan
ma6_a5_h30km,windward_body,windward,0.7271345684089714,0.1625,0.07732702500000001,0.5850000000000001,795974.4106818609,nan,2360104.8410850745,0.33726231005733887,0.0,41378.49252442217,170499.37079257471,41378.49252442217,55448.30342,0.7462535365779487,4123.681545234089,1.419466421204651,1335767.8835326305,1408452.2633616955,0.5688605634887156,1.4809875464895128,0.5542769882989805,1.5063056816406393,4.120482898016248,0,nan
ma6_a5_h30km,windward_body,windward,0.7699982315670464,0.17500000000000002,0.07732702500000001,0.6300000000000001,862178.4271515171,nan,2377514.901139711,0.3626384956570468,0.0,39191.906442887936,165008.52189640063,39191.906442887936,50987.759,0.7686532456327005,4042.455478687398,1.386973175377596,1335471.068592339,1408249.02189286,0.5662083259018482,1.4862758908811042,0.5516602174153962,1.5117476061150483,4.21027035612207,0,nan
ma6_a5_h30km,windward_body,windward,0.8128618947251214,0.1875,0.07732702500000001,0.675,929153.6438240214,nan,2378476.8454258624,0.390650699674,0.0,37723.20732247729,162408.23426197996,37723.20732247729,53249.14149,0.7084284603830012,4038.0352121485735,1.3864653804721836,1335454.7943524544,1408237.8782475465,0.5660627496875386,1.4865676511226686,0.5515165968331817,1.5120478352613353,4.305260495843612,0,nan
ma6_a5_h30km,windward_body,windward,0.8557255578831966,0.2,0.07732702500000001,0.7200000000000001,995556.1151963059,nan,2390116.163186021,0.4165304308344709,0.0,36098.35036966883,158410.61754915596,36098.35036966883,41409.61152,0.8717384453663387,3985.1005762297127,1.3694123157054308,1335258.9073024415,1408103.7462805659,0.5643092347435721,1.4900943152743535,0.5497867111720353,1.5156768333761192,4.388306277902894,0,nan
ma6_a5_h30km,windward_body,windward,0.8985892210412716,0.21250000000000002,0.07732702500000001,0.7650000000000001,1068290.2316234985,nan,2396291.6493218513,0.4458097710793358,0.0,34673.12340152751,155277.67120357024,34673.12340152751,40102.31668,0.8646164678765264,3957.4218332823907,1.3692246024356964,1335155.7400143777,1408033.1033704036,0.563384773934104,1.4919627906219184,0.5488747621139323,1.517599501127237,4.478329494732786,0,nan
ma6_a5_h30km,windward_body,windward,0.9414528841993466,0.225,0.07732702500000001,0.81,1121682.0747120606,nan,2398453.591161851,0.4676688674925326,0.0,33778.48663427799,153455.26481947798,33778.48663427799,42182.51251,0.8007699073465644,3947.7976606611824,1.3683251943346249,1335119.7469784757,1408008.4574496918,0.5630620946565024,1.4926164786537999,0.5485564588363686,1.5182721442702827,4.542988159326044,0,nan
ma6_a5_h30km,windward_body,windward,0.9843165473574218,0.23750000000000002,0.07732702500000001,0.8550000000000001,1182851.9831486905,nan,2399362.583772434,0.4929859251572281,0.0,32869.22929775879,151703.38719540538,32869.22929775879,38061.73294,0.8635767937727218,3943.7612714136403,1.3666183812552708,1335104.6328006145,1407998.1081468372,0.562926571710566,1.492891255597033,0.548422775140161,1.5185548883288418,4.615361857777096,0,nan
ma6_a5_h30km,windward_body,windward,1.0271802105154968,0.25,0.07732702500000001,0.9,1243113.608411021,nan,2400103.9177332832,0.5179415771234805,0.0,32043.36756566431,150097.68002609166,32043.36756566431,42056.80593,0.7619068271375098,3940.473792142284,1.3755664901905522,1335092.3147344647,1407989.6734573469,0.5628161100729266,1.4931153219125073,0.5483138132284785,1.518785451131821,4.684204296521163,0,nan
ma6_a5_h30km,windward_body,windward,1.0700438736735718,0.2625,0.07732702500000001,0.9450000000000001,1305095.481203102,nan,2400103.9177332832,0.5437662392700338,0.0,31273.206959967334,148644.1036940378,31273.206959967334,36743.57383,0.8511204463849328,3940.473792142284,1.3758329776629667,1335092.3147344647,1407989.6734573469,0.5628161100729266,1.4931153219125073,0.5483138132284785,1.518785451131821,4.7530815718489094,0,nan
ma6_a5_h30km,windward_body,windward,1.112907536831647,0.275,0.07732702500000001,0.9900000000000001,1324266.8597926935,nan,2389720.457190568,0.5541513677083152,0.0,31309.242408396454,149680.77660414798,31309.242408396454,36314.46292,0.8621700526693747,3986.88368409034,1.3960235624146633,1335265.5359302566,1408108.2851762574,0.5643686102766585,1.4899745261575854,0.5498452843912655,1.5155535693488185,4.780721764254726,0,nan
ma6_a5_h30km,windward_body,windward,1.155771199989722,0.28750000000000003,0.07732702500000001,1.0350000000000001,1384460.8079650886,nan,2389720.457190568,0.5793400662405113,0.0,30621.0431510396,148355.95950698506,30621.0431510396,35903.06539,0.8528810233448314,3986.88368409034,1.3998074031033403,1335265.5359302566,1408108.2851762574,0.5643686102766585,1.4899745261575854,0.5498452843912655,1.5155535693488185,4.844902205820127,0,nan
ma6_a5_h30km,windward_body,windward,1.198634863147797,0.30000000000000004,0.07732702500000001,1.0800000000000003,1447718.0546924572,nan,2387519.253527198,0.6063691643758152,0.0,29998.399788425686,147345.03027777464,29998.399788425686,35496.11901,0.8451177375186991,3996.8237249170934,1.4051587395842737,1335302.44885683,1408133.5609841677,0.5646992065074774,1.489308033512174,0.5501714162567068,1.5148677413802891,4.911763004592829,0,nan
ma6_a5_h30km,windward_body,windward,1.241498526305872,0.3125,0.07732702500000001,1.125,1460892.3185601032,nan,2372335.287007928,0.6158034770888695,0.0,30236.630463455087,149231.5242827736,30236.630463455087,34839.00248,0.8678959875734963,4066.3772361657093,1.4306898127652437,1335558.9222678768,1408309.1789390023,0.5669939152572062,1.484704123349988,0.5524352694158965,1.5101302075063519,4.935454843857002,0,nan
ma6_a5_h30km,windward_body,windward,1.284362189463947,0.325,0.07732702500000001,1.1700000000000002,1523901.9642491692,nan,2369494.6589182178,0.6431337409913808,0.0,29674.216521352395,148381.1944257135,29674.216521352395,34639.26358,0.856664185507849,4079.5835265086025,1.436405886852046,1335607.2648709512,1408342.2811192581,0.5674259953033055,1.4838415700721106,0.552861565376962,1.5092426074638263,5.000340761109708,0,nan
ma6_a5_h30km,windward_body,windward,1.3272258526220222,0.3375,0.07732702500000001,1.215,1556993.507267753,nan,2371040.1684414065,0.6566710796347395,0.0,29319.854275646103,147525.6049235296,29319.854275646103,34495.002,0.8499739839309505,4072.3906587117804,1.4348408915600228,1335580.948730877,1408324.261369452,0.5671908026304581,1.4843109111734294,0.5526295201199625,1.5097255777343932,5.0315940705772375,0,nan
ma6_a5_h30km,windward_body,windward,1.3700895157800972,0.35000000000000003,0.07732702500000001,1.2600000000000002,1599138.1580766642,nan,2358045.363559263,0.6781625929633963,0.0,29242.987026579714,148590.2513012764,29242.987026579714,34385.84534,0.850436763657581,4133.445713753983,1.4577497840415872,1335803.2816029761,1408476.501884877,0.5691765110270456,1.4803609911308744,0.5545887314394314,1.5056609207860945,5.081226865306846,0,nan
ma6_a5_h30km,windward_body,windward,1.4129531789381724,0.36250000000000004,0.07732702500000001,1.3050000000000002,1630181.1736669745,nan,2347983.2454960467,0.6942899515122282,0.0,29206.255689393707,149471.62262232997,29206.255689393707,34366.39365,0.8498493029801429,4181.634953085206,1.4753844930550393,1335977.1127559694,1408595.5312667168,0.5707269469998237,1.4772967813190567,0.5561185988258952,1.5025076464521037,5.117794770132441,0,nan
ma6_a5_h30km,windward_body,windward,1.5415441684123974,0.4,0.07732702500000001,1.4400000000000002,1786008.7787852907,nan,2347062.199797539,0.7609550266453758,0.0,27924.483333039232,146898.79260085296,27924.483333039232,34408.39579,0.8115601640793388,4186.086506971916,1.4769081348729967,1335993.098341388,1408606.4772583758,0.5708694336961988,1.477016045804928,0.5562592005392513,1.5022187486156626,5.260573341639867,0,nan
ma6_a5_h30km,windward_body,windward,1.5844078315704726,0.41250000000000003,0.07732702500000001,1.485,1816932.2449428153,nan,2344346.4389918917,0.7750271950949906,0.0,27748.57687760911,146782.83817120985,27748.57687760911,34440.77371,0.8056897069519728,4199.252129351458,1.481066124579302,1336040.3053059943,1408638.8018199916,0.571290120138897,1.4761880348556107,0.5566743268403361,1.5013666610341057,5.289742923344364,0,nan
ma6_a5_h30km,windward_body,windward,1.6272714947285476,0.42500000000000004,0.07732702500000001,1.5300000000000002,1871990.7978198703,nan,2344346.4389918917,0.7985128676736266,0.0,27337.464122559228,145909.0686958931,27337.464122559228,34488.74697,0.7926488064741434,4199.252129351458,1.480688613205882,1336040.3053059943,1408638.8018199916,0.571290120138897,1.4761880348556107,0.5566743268403361,1.5013666610341057,5.337330047942781,0,nan
ma6_a5_h30km,windward_body,windward,1.7558624842027728,0.4625,0.07732702500000001,1.665,2041214.8964802779,nan,2339539.1401860174,0.8724858932336479,0.0,26285.083560883704,144079.22041239578,26285.083560883704,34660.55216,0.7583573233209481,4222.704362251496,1.4877732831595842,1336124.1349542367,1408696.203448171,0.5720368380752602,1.4747214354437643,0.5574111946566176,1.4998574075107165,5.48140621575988,0,nan
ma6_a5_h30km,windward_body,windward,1.7987261473608478,0.47500000000000003,0.07732702500000001,1.7100000000000002,2096382.8666554205,nan,2339539.1401860174,0.8960665930507735,0.0,25936.921386671143,143312.79809341958,25936.921386671143,34785.77379,0.7456186412080714,4222.704362251496,1.486230916208758,1336124.1349542367,1408696.203448171,0.5720368380752602,1.4747214354437643,0.5574111946566176,1.4998574075107165,5.525435958913278,0,nan
