point_id,side,side_id,mach,alpha_deg,altitude_km,Tw_K,x_m,span_m,xc,yb,valid_mask,q_low_W_m2,T_e_K,p_e_Pa,rho_e_kg_m3,ma_e,v_e_m_s,mu_e_Pa_s,w_tr,re_edge,re_tri
129,leeward,-1,8.3,2.2,56.7,300.0,2.1648608890909093,0.025775674999999998,0.6000000000000001,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,281919.9906208141,3194179.220229961
130,leeward,-1,8.3,2.2,56.7,300.0,2.2096777363068183,0.025775674999999998,0.6125,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,287951.2823467219,3192853.1473935666
131,leeward,-1,8.3,2.2,56.7,300.0,2.2544945835227272,0.025775674999999998,0.625,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,293653.61611037364,3194075.6872203676
132,leeward,-1,8.3,2.2,56.7,300.0,2.2993114307386366,0.025775674999999998,0.6375000000000001,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,299691.00176838273,3192643.4470903534
133,leeward,-1,8.3,2.2,56.7,300.0,2.3441282779545456,0.025775674999999998,0.65,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,305559.7139885007,3192598.8608098417
134,leeward,-1,8.3,2.2,56.7,300.0,2.388945125170455,0.025775674999999998,0.6625000000000001,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,311238.7304284458,3193924.2166603506
135,leeward,-1,8.3,2.2,56.7,300.0,2.433761972386364,0.025775674999999998,0.675,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,317303.44451987767,3192355.8199820193
136,leeward,-1,8.3,2.2,56.7,300.0,2.478578819602273,0.025775674999999998,0.6875,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,321545.57405496825,3204529.111340087
137,leeward,-1,8.3,2.2,56.7,300.0,2.5233956668181823,0.025775674999999998,0.7000000000000001,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,329536.2509368152,3193647.8349466445
138,leeward,-1,8.3,2.2,56.7,300.0,2.5682125140340912,0.025775674999999998,0.7125,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,335420.82684640115,3193647.8349466445
139,leeward,-1,8.3,2.2,56.7,300.0,2.6130293612500006,0.025775674999999998,0.7250000000000001,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,341305.40275598725,3193647.8349466445
140,leeward,-1,8.3,2.2,56.7,300.0,2.6578462084659096,0.025775674999999998,0.7375,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,346023.3867351108,3196121.1649464658
141,leeward,-1,8.3,2.2,56.7,300.0,2.7026630556818185,0.025775674999999998,0.75,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,351888.18990011263,3196121.1649464658
142,leeward,-1,8.3,2.2,56.7,300.0,2.7474799028977275,0.025775674999999998,0.7625000000000001,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,357752.9930651146,3196121.1649464658
143,leeward,-1,8.3,2.2,56.7,300.0,2.7922967501136364,0.025775674999999998,0.775,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,363977.4904460854,3196824.279564349
144,leeward,-1,8.3,2.2,56.7,300.0,2.837113597329546,0.025775674999999998,0.7875000000000001,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,369908.31280820526,3196010.7203166983
145,leeward,-1,8.3,2.2,56.7,300.0,2.8819304445454548,0.025775674999999998,0.8,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,375779.87332897045,3196010.7203166983
146,leeward,-1,8.3,2.2,56.7,300.0,2.9267472917613637,0.025775674999999998,0.8125,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,381523.8369353839,3196822.0637650685
147,leeward,-1,8.3,2.2,56.7,300.0,2.971564138977273,0.025775674999999998,0.8250000000000001,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,387457.10055203765,3196024.4506435264
148,leeward,-1,8.3,2.2,56.7,300.0,3.016380986193182,0.025775674999999998,0.8375,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,393327.662681614,3196024.4506435264
149,leeward,-1,8.3,2.2,56.7,300.0,3.0611978334090915,0.025775674999999998,0.8500000000000001,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,400489.7617450218,3195973.119946813
150,leeward,-1,8.3,2.2,56.7,300.0,3.1060146806250004,0.025775674999999998,0.8625,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,406379.3170648016,3195973.119946813
151,leeward,-1,8.3,2.2,56.7,300.0,3.1508315278409094,0.025775674999999998,0.875,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,412268.8723845813,3195973.119946813
152,leeward,-1,8.3,2.2,56.7,300.0,3.1956483750568188,0.025775674999999998,0.8875000000000001,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,418158.42770436103,3195973.119946813
153,leeward,-1,8.3,2.2,56.7,300.0,3.2404652222727277,0.025775674999999998,0.9,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,424047.9830241407,3195973.119946813
154,leeward,-1,8.3,2.2,56.7,300.0,3.2852820694886367,0.025775674999999998,0.9125000000000001,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,429937.53834392043,3195973.119946813
155,leeward,-1,8.3,2.2,56.7,300.0,3.3300989167045456,0.025775674999999998,0.925,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,434836.75503100734,3201159.484635968
156,leeward,-1,8.3,2.2,56.7,300.0,3.3749157639204546,0.025775674999999998,0.9375,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,440712.9273962913,3201159.484635968
157,leeward,-1,8.3,2.2,56.7,300.0,3.419732611136364,0.025775674999999998,0.9500000000000001,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,446589.0997615751,3201159.484635968
158,leeward,-1,8.3,2.2,56.7,300.0,3.464549458352273,0.025775674999999998,0.9625,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,452465.27212685905,3201159.484635968
159,leeward,-1,8.3,2.2,56.7,300.0,3.5093663055681823,0.025775674999999998,0.9750000000000001,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,458998.19688958424,3193308.5480917147
160,leeward,-1,8.3,2.2,56.7,300.0,3.5541831527840912,0.025775674999999998,0.9875,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,464882.78915739944,3193308.5480917147
161,leeward,-1,8.3,2.2,56.7,300.0,3.599,0.025775674999999998,1.0,0.025,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,470767.3814252146,3193308.5480917147
162,leeward,-1,8.3,2.2,56.7,300.0,0.09057761560901698,0.051551349999999996,0.0,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,1374.3452446503768,3220845.552290357
163,leeward,-1,8.3,2.2,56.7,300.0,0.13443289541390427,0.051551349999999996,0.0125,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,5561.9502309935215,3217673.9984173533
164,leeward,-1,8.3,2.2,56.7,300.0,0.17828817521879156,0.051551349999999996,0.025,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,14206.145842650098,2721295.580326722
165,leeward,-1,8.3,2.2,56.7,300.0,0.22214345502367888,0.051551349999999996,0.037500000000000006,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,20341.376960672813,2799371.324575043
166,leeward,-1,8.3,2.2,56.7,300.0,0.2659987348285662,0.051551349999999996,0.05,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,27935.610712859758,2747562.9586799946
167,leeward,-1,8.3,2.2,56.7,300.0,0.3098540146334534,0.051551349999999996,0.0625,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,33637.800914342944,2822923.76952727
168,leeward,-1,8.3,2.2,56.7,300.0,0.35370929443834076,0.051551349999999996,0.07500000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,38077.027581860486,2953254.9027434005
169,leeward,-1,8.3,2.2,56.7,300.0,0.3975645742432281,0.051551349999999996,0.08750000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,43345.7091457518,3035119.7024815646
170,leeward,-1,8.3,2.2,56.7,300.0,0.44141985404811535,0.051551349999999996,0.1,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,48408.279826069855,3088880.747462038
171,leeward,-1,8.3,2.2,56.7,300.0,0.4852751338530026,0.051551349999999996,0.1125,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,53524.298105412774,3160426.120001336
172,leeward,-1,8.3,2.2,56.7,300.0,0.5291304136578899,0.051551349999999996,0.125,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,57638.36339503211,3268117.427870102
173,leeward,-1,8.3,2.2,56.7,300.0,0.5729856934627773,0.051551349999999996,0.1375,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,63402.19973453534,3268117.427870102
174,leeward,-1,8.3,2.2,56.7,300.0,0.6168409732676646,0.051551349999999996,0.15000000000000002,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,67176.51277836993,3383459.2329574544
175,leeward,-1,8.3,2.2,56.7,300.0,0.6606962530725519,0.051551349999999996,0.1625,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,72774.55550990073,3383459.2329574544
176,leeward,-1,8.3,2.2,56.7,300.0,0.7045515328774392,0.051551349999999996,0.17500000000000002,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,77550.33617122301,3414592.792545849
177,leeward,-1,8.3,2.2,56.7,300.0,0.7484068126823264,0.051551349999999996,0.1875,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,82703.23069481469,3445104.1614479544
178,leeward,-1,8.3,2.2,56.7,300.0,0.7922620924872137,0.051551349999999996,0.2,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,87244.12486065313,3463774.076057372
179,leeward,-1,8.3,2.2,56.7,300.0,0.836117372292101,0.051551349999999996,0.21250000000000002,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,92696.88266444398,3463774.076057372
180,leeward,-1,8.3,2.2,56.7,300.0,0.8799726520969883,0.051551349999999996,0.225,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,97295.63568734312,3490325.286046363
181,leeward,-1,8.3,2.2,56.7,300.0,0.9238279319018756,0.051551349999999996,0.23750000000000002,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,103615.28569310514,3451023.185810947
182,leeward,-1,8.3,2.2,56.7,300.0,0.9676832117067629,0.051551349999999996,0.25,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,110354.20572140368,3378483.266357773
183,leeward,-1,8.3,2.2,56.7,300.0,1.01153849151165,0.051551349999999996,0.2625,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,115135.12392389643,3382440.580949806
184,leeward,-1,8.3,2.2,56.7,300.0,1.0553937713165376,0.051551349999999996,0.275,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,122040.45929621834,3308276.1015490326
185,leeward,-1,8.3,2.2,56.7,300.0,1.0992490511214248,0.051551349999999996,0.28750000000000003,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,127587.75290059188,3308276.1015490326
186,leeward,-1,8.3,2.2,56.7,300.0,1.1431043309263123,0.051551349999999996,0.30000000000000004,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,134496.0075107038,3256064.8350872262
187,leeward,-1,8.3,2.2,56.7,300.0,1.1869596107311993,0.051551349999999996,0.3125,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,140361.7999768938,3251468.5223666546
188,leeward,-1,8.3,2.2,56.7,300.0,1.2308148905360867,0.051551349999999996,0.325,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,145976.2719759696,3251468.5223666546
189,leeward,-1,8.3,2.2,56.7,300.0,1.274670170340974,0.051551349999999996,0.3375,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,151871.55279130331,3220231.3691110928
190,leeward,-1,8.3,2.2,56.7,300.0,1.3185254501458614,0.051551349999999996,0.35000000000000003,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,157496.42511690716,3220231.3691110928
191,leeward,-1,8.3,2.2,56.7,300.0,1.3623807299507487,0.051551349999999996,0.36250000000000004,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,164527.42228509803,3200086.1239368804
192,leeward,-1,8.3,2.2,56.7,300.0,1.406236009755636,0.051551349999999996,0.375,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,168655.08861510476,3216955.0547599583
193,leeward,-1,8.3,2.2,56.7,300.0,1.4500912895605231,0.051551349999999996,0.3875,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,175842.33623995472,3196108.430829965
194,leeward,-1,8.3,2.2,56.7,300.0,1.4939465693654104,0.051551349999999996,0.4,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,182392.06067807565,3186829.1407620846
195,leeward,-1,8.3,2.2,56.7,300.0,1.5378018491702978,0.051551349999999996,0.41250000000000003,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,187155.5995908607,3196379.65707695
196,leeward,-1,8.3,2.2,56.7,300.0,1.581657128975185,0.051551349999999996,0.42500000000000004,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,193784.74531193404,3184895.6330786548
197,leeward,-1,8.3,2.2,56.7,300.0,1.6255124087800723,0.051551349999999996,0.4375,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,198495.8972128418,3194553.6848948174
198,leeward,-1,8.3,2.2,56.7,300.0,1.6693676885849595,0.051551349999999996,0.45,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,205199.80024946146,3182894.3927934864
199,leeward,-1,8.3,2.2,56.7,300.0,1.713222968389847,0.051551349999999996,0.4625,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,209853.9123292288,3192691.4666793626
200,leeward,-1,8.3,2.2,56.7,300.0,1.7570782481947342,0.051551349999999996,0.47500000000000003,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,216632.0134307033,3180889.9221233856
201,leeward,-1,8.3,2.2,56.7,300.0,1.8009335279996215,0.051551349999999996,0.48750000000000004,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,222332.85588940606,3180889.9221233856
202,leeward,-1,8.3,2.2,56.7,300.0,1.8447888078045087,0.051551349999999996,0.5,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,228128.9815125055,3180936.3565728916
203,leeward,-1,8.3,2.2,56.7,300.0,1.8886440876093962,0.051551349999999996,0.5125000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,233977.4532045433,3188936.7943319096
204,leeward,-1,8.3,2.2,56.7,300.0,1.9324993674142834,0.051551349999999996,0.525,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,239697.898093512,3187985.7804804216
205,leeward,-1,8.3,2.2,56.7,300.0,1.9763546472191704,0.051551349999999996,0.5375,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,245782.78430795294,3184391.2417768794
206,leeward,-1,8.3,2.2,56.7,300.0,2.020209927024058,0.051551349999999996,0.55,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,251511.11238316604,3183864.060033785
207,leeward,-1,8.3,2.2,56.7,300.0,2.064065206828945,0.051551349999999996,0.5625,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,257239.95680315312,3183347.2876605075
208,leeward,-1,8.3,2.2,56.7,300.0,2.1079204866338324,0.051551349999999996,0.5750000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,262969.16502213874,3182894.3493829384
209,leeward,-1,8.3,2.2,56.7,300.0,2.15177576643872,0.051551349999999996,0.5875,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,268713.569567432,3182321.6854592473
210,leeward,-1,8.3,2.2,56.7,300.0,2.1956310462436073,0.051551349999999996,0.6000000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,274763.3177532363,3190470.181303522
211,leeward,-1,8.3,2.2,56.7,300.0,2.2394863260484943,0.051551349999999996,0.6125,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,280482.7769755992,3190127.927306458
212,leeward,-1,8.3,2.2,56.7,300.0,2.2833416058533813,0.051551349999999996,0.625,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,286203.9298264962,3189966.413925395
213,leeward,-1,8.3,2.2,56.7,300.0,2.3271968856582688,0.051551349999999996,0.6375000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,292243.60159575124,3187220.5590485614
214,leeward,-1,8.3,2.2,56.7,300.0,2.3710521654631562,0.051551349999999996,0.65,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,297975.85189343494,3187023.3962634876
215,leeward,-1,8.3,2.2,56.7,300.0,2.4149074452680437,0.051551349999999996,0.6625000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,303364.4560709082,3189330.7058761725
216,leeward,-1,8.3,2.2,56.7,300.0,2.4587627250729307,0.051551349999999996,0.675,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,309946.0280266728,3182595.264701149
217,leeward,-1,8.3,2.2,56.7,300.0,2.5026180048778177,0.051551349999999996,0.6875,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,315685.76928642596,3182595.264701149
218,leeward,-1,8.3,2.2,56.7,300.0,2.5464732846827056,0.051551349999999996,0.7000000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,318852.88507047866,3200408.82898543
219,leeward,-1,8.3,2.2,56.7,300.0,2.5903285644875926,0.051551349999999996,0.7125,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,324546.68658959423,3200408.82898543
220,leeward,-1,8.3,2.2,56.7,300.0,2.63418384429248,0.051551349999999996,0.7250000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,330240.48810871004,3200408.82898543
221,leeward,-1,8.3,2.2,56.7,300.0,2.678039124097367,0.051551349999999996,0.7375,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,336129.79268218525,3198193.7458773195
222,leeward,-1,8.3,2.2,56.7,300.0,2.7218944039022546,0.051551349999999996,0.75,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,341826.9078123918,3198193.7458773195
223,leeward,-1,8.3,2.2,56.7,300.0,2.765749683707142,0.051551349999999996,0.7625000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,347524.0229425984,3198193.7458773195
224,leeward,-1,8.3,2.2,56.7,300.0,2.809604963512029,0.051551349999999996,0.775,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,353638.44067767396,3198066.822695244
225,leeward,-1,8.3,2.2,56.7,300.0,2.8534602433169165,0.051551349999999996,0.7875000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,359342.2864950557,3198066.822695244
226,leeward,-1,8.3,2.2,56.7,300.0,2.8973155231218035,0.051551349999999996,0.8,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,365046.13231243764,3198066.822695244
227,leeward,-1,8.3,2.2,56.7,300.0,2.941170802926691,0.051551349999999996,0.8125,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,370634.15057343635,3198101.365665296
228,leeward,-1,8.3,2.2,56.7,300.0,2.9850260827315784,0.051551349999999996,0.8250000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,376336.2144284124,3198101.365665296
229,leeward,-1,8.3,2.2,56.7,300.0,3.0288813625364654,0.051551349999999996,0.8375,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,382038.2782833882,3198101.365665296
230,leeward,-1,8.3,2.2,56.7,300.0,3.072736642341353,0.051551349999999996,0.8500000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,388961.384614837,3198013.1866842024
231,leeward,-1,8.3,2.2,56.7,300.0,3.11659192214624,0.051551349999999996,0.8625,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,394681.4049768199,3198013.1866842024
232,leeward,-1,8.3,2.2,56.7,300.0,3.1604472019511274,0.051551349999999996,0.875,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,400401.4253388028,3198013.1866842024
233,leeward,-1,8.3,2.2,56.7,300.0,3.204302481756015,0.051551349999999996,0.8875000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,406121.4457007857,3198013.1866842024
234,leeward,-1,8.3,2.2,56.7,300.0,3.248157761560902,0.051551349999999996,0.9,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,411841.46606276854,3198013.1866842024
235,leeward,-1,8.3,2.2,56.7,300.0,3.2920130413657893,0.051551349999999996,0.9125000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,417570.97546481265,3196924.940915557
236,leeward,-1,8.3,2.2,56.7,300.0,3.3358683211706768,0.051551349999999996,0.925,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,423122.83719094936,3197878.2543940414
237,leeward,-1,8.3,2.2,56.7,300.0,3.379723600975564,0.051551349999999996,0.9375,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,428840.7133692055,3197878.2543940414
238,leeward,-1,8.3,2.2,56.7,300.0,3.4235788807804513,0.051551349999999996,0.9500000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,434558.5895474615,3197878.2543940414
239,leeward,-1,8.3,2.2,56.7,300.0,3.4674341605853383,0.051551349999999996,0.9625,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,440276.46572571766,3197878.2543940414
240,leeward,-1,8.3,2.2,56.7,300.0,3.5112894403902257,0.051551349999999996,0.9750000000000001,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,445983.7021572858,3198630.8738735463
241,leeward,-1,8.3,2.2,56.7,300.0,3.555144720195113,0.051551349999999996,0.9875,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,451701.4419285332,3198630.8738735463
242,leeward,-1,8.3,2.2,56.7,300.0,3.599,0.051551349999999996,1.0,0.05,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,457419.18169978034,3198630.8738735463
243,leeward,-1,8.3,2.2,56.7,300.0,0.16990694735399564,0.07732702500000001,0.0,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,1343.2697702918558,3220845.552290357
244,leeward,-1,8.3,2.2,56.7,300.0,0.2127706105120707,0.07732702500000001,0.0125,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,5418.211725984309,3220845.552290357
245,leeward,-1,8.3,2.2,56.7,300.0,0.25563427367014574,0.07732702500000001,0.025,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,12360.541404088352,2926272.469662286
246,leeward,-1,8.3,2.2,56.7,300.0,0.2984979368282208,0.07732702500000001,0.037500000000000006,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,19916.112668566406,2795664.5146830315
247,leeward,-1,8.3,2.2,56.7,300.0,0.3413615999862959,0.07732702500000001,0.05,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,29098.635697542606,2649769.9315973623
248,leeward,-1,8.3,2.2,56.7,300.0,0.3842252631443709,0.07732702500000001,0.0625,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,34449.25124927807,2731528.62370043
249,leeward,-1,8.3,2.2,56.7,300.0,0.427088926302446,0.07732702500000001,0.07500000000000001,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,38573.31742967071,2863211.6413530153
250,leeward,-1,8.3,2.2,56.7,300.0,0.46995258946052104,0.07732702500000001,0.08750000000000001,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,45018.72985839595,2859960.8580366503
251,leeward,-1,8.3,2.2,56.7,300.0,0.5128162526185961,0.07732702500000001,0.1,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,48623.91118572275,2989367.722809316
252,leeward,-1,8.3,2.2,56.7,300.0,0.5556799157766712,0.07732702500000001,0.1125,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,53350.07441338703,3067182.889555226
253,leeward,-1,8.3,2.2,56.7,300.0,0.5985435789347462,0.07732702500000001,0.125,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,58020.48554757925,3116475.2725165067
254,leeward,-1,8.3,2.2,56.7,300.0,0.6414072420928213,0.07732702500000001,0.1375,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,62578.60809040753,3191915.691745905
255,leeward,-1,8.3,2.2,56.7,300.0,0.6842709052508964,0.07732702500000001,0.15000000000000002,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,66102.3201326067,3301413.2980285
256,leeward,-1,8.3,2.2,56.7,300.0,0.7271345684089714,0.07732702500000001,0.1625,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,71610.84681032396,3301413.2980285
257,leeward,-1,8.3,2.2,56.7,300.0,0.7699982315670464,0.07732702500000001,0.17500000000000002,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,75129.2812521649,3394156.3385045896
258,leeward,-1,8.3,2.2,56.7,300.0,0.8128618947251214,0.07732702500000001,0.1875,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,80569.16334817132,3398046.1436952627
259,leeward,-1,8.3,2.2,56.7,300.0,0.8557255578831966,0.07732702500000001,0.2,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,84543.35451871975,3460515.24488571
260,leeward,-1,8.3,2.2,56.7,300.0,0.8985892210412716,0.07732702500000001,0.21250000000000002,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,89375.22938360245,3491462.819566686
261,leeward,-1,8.3,2.2,56.7,300.0,0.9414528841993466,0.07732702500000001,0.225,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,93956.56367717174,3506224.2088207393
262,leeward,-1,8.3,2.2,56.7,300.0,0.9843165473574218,0.07732702500000001,0.23750000000000002,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,99001.5380239192,3511546.8491981234
263,leeward,-1,8.3,2.2,56.7,300.0,1.0271802105154968,0.07732702500000001,0.25,0.07500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,104022.90839006341,3516156.9457924636
