representative_case,applies_to_phase9_cases,sheet,canonical_index,grid_j,grid_i,x_over_c,y_over_b,x_m,span_m,z_m,failure_reason,projected_candidate_triangle_ids,projected_candidate_max_abs_nz,current_sampler_upper_triangle_id,current_sampler_lower_triangle_id,nearest_any_stl_triangle_id,distance_to_any_stl_projected_support_m,nearest_eligible_skin_triangle_id,nearest_eligible_skin_triangle_sheet_code,distance_to_eligible_skin_support_m,nearest_same_sheet_triangle_id,distance_to_same_sheet_support_m,nearest_outline_segment,outline_region,distance_to_outline_boundary_m,expected_domain,point_classification,representation_classification,unknown
ma8_a10_h40km,12,lower,6238,36,1,0.012500000000000001,0.90000000000000002,3.0215841658221003,0.92792429999999992,,outside_stl_support,1973;5762,0.25531959950063088,,,1973,0,5748,2,0.0041857906786166446,5748,0.0041857906786166446,182,LE,0.0012692042569240464,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6239,36,2,0.025000000000000001,0.90000000000000002,3.0288932270142257,0.92792429999999992,,outside_stl_support,1966;5758,0.33304844071967621,,,1966,0,5748,2,0.0029246511840151745,5748,0.0029246511840151745,182,LE,0.0025384085138480607,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6240,36,3,0.037500000000000006,0.90000000000000002,3.0362022882063511,0.92792429999999992,,outside_stl_support,1977;5759,0.4222343264194478,,,1977,0,5748,2,0.0016635116894137046,5748,0.0016635116894137046,182,LE,0.0038076127707721069,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6241,36,4,0.050000000000000003,0.90000000000000002,3.043511349398476,0.92792429999999992,,outside_stl_support,1976;5760,0.42303523083541805,,,1976,0,5748,2,0.00040237219481223445,5748,0.00040237219481223445,182,LE,0.0050768170276961214,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6318,37,0,0,0.92500000000000004,3.1604563284724811,0.95369997499999992,,outside_stl_support,,,,,1965,0.00017368813203147949,5748,2,0.0056132238509768425,5748,0.0056132238509768425,182,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6319,37,1,0.012500000000000001,0.92500000000000004,3.165938124366575,0.95369997499999992,,outside_stl_support,1973;5762,0.25531959950063088,,,1973,0,5748,2,0.0046673692300256541,5748,0.0046673692300256541,182,LE,0.00095190319269301067,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6320,37,2,0.025000000000000001,0.92500000000000004,3.1714199202606692,0.95369997499999992,,outside_stl_support,1973;5763,0.25531959950063088,,,1973,0,5748,2,0.0037215146090745438,5748,0.0037215146090745438,182,LE,0.0019038063853860534,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6321,37,3,0.037500000000000006,0.92500000000000004,3.176901716154763,0.95369997499999992,,outside_stl_support,1966;5758,0.33304844071967621,,,1966,0,5748,2,0.0027756599881233563,5748,0.0027756599881233563,182,LE,0.0028557095780790643,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6322,37,4,0.050000000000000003,0.92500000000000004,3.1823835120488573,0.95369997499999992,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.0018298053671722454,5748,0.0018298053671722454,182,LE,0.0038076127707721069,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6323,37,5,0.0625,0.92500000000000004,3.1878653079429511,0.95369997499999992,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.00088395074622116732,5748,0.00088395074622116732,182,LE,0.0047595159634651173,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6399,38,0,0,0.95000000000000007,3.3066375523149882,0.97947565000000003,,outside_stl_support,,,,,1965,0.00017367480236455863,5748,2,0.0057795175287353824,5748,0.0057795175287353824,182,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6400,38,1,0.012500000000000001,0.95000000000000007,3.3102920829110509,0.97947565000000003,,outside_stl_support,1964;5740,0.085953012844385529,,,1964,0,5748,2,0.0051489477814345543,5748,0.0051489477814345543,182,LE,0.00063460212846211644,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6401,38,2,0.025000000000000001,0.95000000000000007,3.3139466135071136,0.97947565000000003,,outside_stl_support,1973;5763,0.25531959950063088,,,1973,0,5748,2,0.0045183780341337262,5748,0.0045183780341337262,182,LE,0.0012692042569240464,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6402,38,3,0.037500000000000006,0.95000000000000007,3.3176011441031763,0.97947565000000003,,outside_stl_support,1973;5763,0.25531959950063088,,,1973,0,5748,2,0.0038878082868330078,5748,0.0038878082868330078,182,LE,0.0019038063853860534,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6403,38,4,0.050000000000000003,0.95000000000000007,3.321255674699239,0.97947565000000003,,outside_stl_support,1974;5763,0.25510934315742428,,,1974,0,5748,2,0.0032572385395322565,5748,0.0032572385395322565,182,LE,0.0025384085138480607,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6404,38,5,0.0625,0.95000000000000007,3.3249102052953017,0.97947565000000003,,outside_stl_support,1977;5759,0.4222343264194478,,,1977,0,5748,2,0.0026266687922315377,5748,0.0026266687922315377,182,LE,0.0031730106423101001,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6405,38,6,0.075000000000000011,0.95000000000000007,3.3285647358913639,0.97947565000000003,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.0019960990449308185,5748,0.0019960990449308185,182,LE,0.0038076127707719976,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6406,38,7,0.087500000000000008,0.95000000000000007,3.3322192664874266,0.97947565000000003,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.0013655292976300674,5748,0.0013655292976300674,182,LE,0.0044422148992341141,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6407,38,8,0.10000000000000001,0.95000000000000007,3.3358737970834893,0.97947565000000003,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.00073495955032934859,5748,0.00073495955032934859,182,LE,0.0050768170276962307,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6408,38,9,0.1125,0.95000000000000007,3.339528327679552,0.97947565000000003,,outside_stl_support,1976;5760,0.42303523083541805,,,1976,0,5748,2,0.0001043898030285205,5748,0.0001043898030285205,182,LE,0.0057114191561581608,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6480,39,0,0,0.97500000000000009,3.452818776157494,1.0052513249999999,,outside_stl_support,,,,,1965,0.00017366147269745128,5748,2,0.0059458112064938468,5748,0.0059458112064938468,182,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6481,39,1,0.012500000000000001,0.97500000000000009,3.4546460414555251,1.0052513249999999,,outside_stl_support,1964;5740,0.085953012844385529,,,1964,0,5748,2,0.0056305263328434874,5748,0.0056305263328434874,182,LE,0.00031730106423100358,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6482,39,2,0.025000000000000001,0.97500000000000009,3.4564733067535567,1.0052513249999999,,outside_stl_support,1964;5740,0.085953012844385529,,,1964,0,5748,2,0.0053152414591930187,5748,0.0053152414591930187,182,LE,0.00063460212846200715,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6483,39,3,0.037500000000000006,0.97500000000000009,3.4583005720515878,1.0052513249999999,,outside_stl_support,1973;5762,0.25531959950063088,,,1973,0,5748,2,0.004999956585542845,5748,0.004999956585542845,182,LE,0.00095190319269293359,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6484,39,4,0.050000000000000003,0.97500000000000009,3.4601278373496194,1.0052513249999999,,outside_stl_support,1973;5763,0.25531959950063088,,,1973,0,5748,2,0.0046846717118923771,5748,0.0046846717118923771,182,LE,0.0012692042569241559,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6485,39,5,0.0625,0.97500000000000009,3.4619551026476505,1.0052513249999999,,outside_stl_support,1973;5763,0.25531959950063088,,,1973,0,5748,2,0.0043693868382419076,5748,0.0043693868382419076,182,LE,0.0015865053211551593,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6486,39,6,0.075000000000000011,0.97500000000000009,3.4637823679456821,1.0052513249999999,,outside_stl_support,1973;5763,0.25531959950063088,,,1973,0,5748,2,0.0040541019645914389,5748,0.0040541019645914389,182,LE,0.0019038063853861629,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6487,39,7,0.087500000000000008,0.97500000000000009,3.4656096332437132,1.0052513249999999,,outside_stl_support,1973;5763,0.25531959950063088,,,1973,0,5748,2,0.0037388170909411888,5748,0.0037388170909411888,182,LE,0.0022211074496171664,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6488,39,8,0.10000000000000001,0.97500000000000009,3.4674368985417447,1.0052513249999999,,outside_stl_support,1973;5763,0.25531959950063088,,,1973,0,5748,2,0.0034235322172907205,5748,0.0034235322172907205,182,LE,0.00253840851384817,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6489,39,9,0.1125,0.97500000000000009,3.4692641638397759,1.0052513249999999,,outside_stl_support,1966;5758,0.33304844071967621,,,1966,0,5748,2,0.0031082473436405468,5748,0.0031082473436405468,182,LE,0.0028557095780790964,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6490,39,10,0.125,0.97500000000000009,3.4710914291378074,1.0052513249999999,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.0027929624699900781,5748,0.0027929624699900781,182,LE,0.0031730106423101001,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6491,39,11,0.13750000000000001,0.97500000000000009,3.4729186944358386,1.0052513249999999,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.0024776775963396098,5748,0.0024776775963396098,182,LE,0.0034903117065411037,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6492,39,12,0.15000000000000002,0.97500000000000009,3.4747459597338701,1.0052513249999999,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.0021623927226893597,5748,0.0021623927226893597,182,LE,0.0038076127707721069,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6493,39,13,0.16250000000000001,0.97500000000000009,3.4765732250319012,1.0052513249999999,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.0018471078490388908,5748,0.0018471078490388908,182,LE,0.0041249138350031109,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6494,39,14,0.17500000000000002,0.97500000000000009,3.4784004903299324,1.0052513249999999,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.0015318229753886409,5748,0.0015318229753886409,182,LE,0.0044422148992341141,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6495,39,15,0.1875,0.97500000000000009,3.4802277556279639,1.0052513249999999,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.001216538101738172,5748,0.001216538101738172,182,LE,0.0047595159634651173,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6496,39,16,0.20000000000000001,0.97500000000000009,3.4820550209259951,1.0052513249999999,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.00090125322808777997,5748,0.00090125322808777997,182,LE,0.0050768170276961214,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6497,39,17,0.21250000000000002,0.97500000000000009,3.4838822862240266,1.0052513249999999,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.00058596835443731118,5748,0.00058596835443731118,182,LE,0.005394118091927266,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6498,39,18,0.22500000000000001,0.97500000000000009,3.4857095515220577,1.0052513249999999,,outside_stl_support,1977;5760,0.41752896878568613,,,1977,0,5748,2,0.00027068348078706117,5748,0.00027068348078706117,182,LE,0.0057114191561580515,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6561,40,0,0,1,3.5989941527510467,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.0001746635069531309,5748,2,0.0061133156869430626,5748,0.0061133156869430626,182,tip,1.0153634055261781e-06,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6562,40,1,0.012500000000000001,1,3.5989942258416585,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017465081490413562,5748,2,0.0061133036614898157,5748,0.0061133036614898157,182,tip,1.0026713628977184e-06,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6563,40,2,0.025000000000000001,1,3.5989942989322707,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017463812285499879,5748,2,0.0061132916368867134,5748,0.0061132916368867134,182,tip,9.8997932041081458e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6564,40,3,0.037500000000000006,1,3.5989943720228825,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.0001746254308060035,5748,2,0.0061132796131339057,5748,0.0061132796131339057,182,tip,9.7728727784679563e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6565,40,4,0.050000000000000003,1,3.5989944451134943,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017461273875700822,5748,2,0.006113267590231326,5748,0.006113267590231326,182,tip,9.6459523521833589e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6566,40,5,0.0625,1,3.5989945182041065,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.0001746000467077943,5748,2,0.0061132555681789056,5748,0.0061132555681789056,182,tip,9.519031925127609e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6567,40,6,0.075000000000000011,1,3.5989945912947183,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017458735465879902,5748,2,0.0061132435469767954,5748,0.0061132435469767954,182,tip,9.3921115002585721e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6568,40,7,0.087500000000000008,1,3.5989946643853301,1.0310269999999999,,degenerate_planform_chord,,,,,5739,0.00017457466260980374,5748,2,0.006113231526624927,5748,0.006113231526624927,182,tip,9.2651910753895352e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6569,40,8,0.10000000000000001,1,3.5989947374759419,1.0310269999999999,,degenerate_planform_chord,,,,,5739,0.00017456197056080848,5748,2,0.0061132195071233074,5748,0.0061132195071233074,182,tip,9.1382706512916497e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6570,40,9,0.1125,1,3.5989948105665541,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017454927851181319,5748,2,0.0061132074884718652,5748,0.0061132074884718652,182,tip,9.0113502242359009e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6571,40,10,0.125,1,3.5989948836571659,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017453658646281791,5748,2,0.0061131954706707551,5748,0.0061131954706707551,182,tip,8.884429797180151e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6572,40,11,0.13750000000000001,1,3.5989949567477777,1.0310269999999999,,degenerate_planform_chord,,,,,5739,0.00017452389441368108,5748,2,0.0061131834537199066,5748,0.0061131834537199066,182,tip,8.757509372311113e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6573,40,12,0.15000000000000002,1,3.5989950298383899,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017451120236468582,5748,2,0.0061131714376192522,5748,0.0061131714376192522,182,tip,8.6305889474420761e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6574,40,13,0.16250000000000001,1,3.5989951029290017,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017449851031569054,5748,2,0.0061131594223689445,5748,0.0061131594223689445,182,tip,8.5036685203863272e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6575,40,14,0.17500000000000002,1,3.5989951760196135,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017448581826669525,5748,2,0.0061131474079689123,5748,0.0061131474079689123,182,tip,8.3767480955172892e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6576,40,15,0.1875,1,3.5989952491102253,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017447312621769997,5748,2,0.0061131353944191636,5748,0.0061131353944191636,182,tip,8.2498276692326919e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6577,40,16,0.20000000000000001,1,3.5989953222008375,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017446043416848603,5748,2,0.0061131233817196297,5748,0.0061131233817196297,182,tip,8.122907244363655e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6578,40,17,0.21250000000000002,1,3.5989953952914493,1.0310269999999999,,degenerate_planform_chord,,,,,5739,0.00017444774211949077,5748,2,0.0061131113698704607,5748,0.0061131113698704607,182,tip,7.995986819494618e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6579,40,18,0.22500000000000001,1,3.5989954683820611,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.0001744350500705726,5748,2,0.0061130993588715899,5748,0.0061130993588715899,182,tip,7.8690663924388681e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6580,40,19,0.23750000000000002,1,3.5989955414726733,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017442235802157734,5748,2,0.0061130873487229478,5748,0.0061130873487229478,182,tip,7.7421459653831182e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6581,40,20,0.25,1,3.5989956145632851,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017440966597236337,5748,2,0.0061130753394246871,5748,0.0061130753394246871,182,tip,7.6152255412852328e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6582,40,21,0.26250000000000001,1,3.5989956876538969,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017439697392336812,5748,2,0.0061130633309767375,5748,0.0061130633309767375,182,tip,7.4883051156450444e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6583,40,22,0.27500000000000002,1,3.5989957607445091,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017438428187437283,5748,2,0.006113051323379034,5748,0.006113051323379034,182,tip,7.3613846885892945e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6584,40,23,0.28750000000000003,1,3.5989958338351209,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017437158982537755,5748,2,0.006113039316631725,5748,0.006113039316631725,182,tip,7.2344642644914101e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6585,40,24,0.30000000000000004,1,3.5989959069257327,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017435889777638229,5748,2,0.0061130273107347444,5748,0.0061130273107347444,182,tip,7.1075438382068117e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6586,40,25,0.3125,1,3.5989959800163449,1.0310269999999999,,degenerate_planform_chord,,,,,5739,0.00017434620572716832,5748,2,0.0061130153056880221,5748,0.0061130153056880221,182,tip,6.9806234133377748e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6587,40,26,0.32500000000000001,1,3.5989960531069567,1.0310269999999999,,degenerate_planform_chord,,,,,5739,0.00017433351367817306,5748,2,0.0061130033014917115,5748,0.0061130033014917115,182,tip,6.8537029876975853e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6588,40,27,0.33750000000000002,1,3.5989961261975685,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017432082162925489,5748,2,0.0061129912981457432,5748,0.0061129912981457432,182,tip,6.7267825614129879e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6589,40,28,0.35000000000000003,1,3.5989961992881803,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017430812958025963,5748,2,0.0061129792956501217,5748,0.0061129792956501217,182,tip,6.599862136543951e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6590,40,29,0.36250000000000004,1,3.5989962723787925,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017429543753104567,5748,2,0.006112967294004781,5748,0.006112967294004781,182,tip,6.4729417102593537e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6591,40,30,0.375,1,3.5989963454694043,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017428274548205041,5748,2,0.0061129552932098702,5748,0.0061129552932098702,182,tip,6.3460212846191642e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,6592,40,31,0.38750000000000001,1,3.5989964185600161,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017427005343305512,5748,2,0.0061129432932653226,5748,0.0061129432932653226,182,tip,6.2191008605212787e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
