case,idx,x_m,span_m,xc,region,q_w,q_lam_w,q_turb_w,w_tr,re_edge,re_x_star,re_tri,re_x_over_re_tri,T_e_w,p_e_w,rho_e_w,h_r_lam_w,h_r_turb_w,h_star_lam_w,q_Fluent_matched,p_Fluent_matched,q_ratio,p_ratio,dist,dx,dspan
ma6_a5_h30km,1123,3.269525033100473,0.335083775,0.875,aft_body,133131.55174272685,22547.891318764483,133131.55174272685,1.0,6920171.583650771,2649083.866169139,2367270.364960376,1.1190457606279711,343.20036482444397,4089.967773534402,0.041523145816271013,1637145.1987318462,1709868.2560031347,607498.5263826046,68378.22742,2824.498923,1.9469874661270776,1.4480330441019615,0.01128364653060635,0.010863378899527376,0.010169495733684308
ma6_a5_h30km,1124,3.3024725297904256,0.335083775,0.8875000000000001,aft_body,132672.75387720106,22321.824555494208,132672.75387720106,1.0,7068637.384505926,2707087.9688278786,2366357.10668833,1.143989620660592,343.3028120879182,4094.2424435507323,0.04155413999278229,1637160.7941990497,1709878.9348647129,607530.786045331,68192.1561,2825.976541,1.9455720637817033,1.4487885458886165,0.004665404884088302,0.004011161209574343,0.007941864099176577
ma6_a5_h30km,1125,3.3354200264803784,0.335083775,0.9,aft_body,132353.5496945016,22206.313600145855,132353.5496945016,1.0,7137945.971652585,2732949.6542487806,2366883.616005888,1.1546616131724416,343.2437398960333,4091.777233600846,0.04153626672413212,1637151.8016852436,1709872.7773184902,607512.1847774973,68342.1339,2825.915724,1.936631798593892,1.447947367591365,0.00465500227554559,0.004312632480378387,0.00584070702961359
ma6_a5_h30km,1126,3.368367523170331,0.335083775,0.9125000000000001,aft_body,131988.93382289403,22053.691079557877,131988.93382289403,1.0,7237084.1101477565,2770907.2883355683,2366883.616005888,1.1706985800220584,343.2437398960333,4091.777233600846,0.04153626672413212,1637151.8016852436,1709872.7773184902,607512.1847774973,68347.3018,2824.611045,1.9311506138036605,1.4486161699480453,0.007877250373243272,0.007854276829668994,0.0020039098607085304
ma6_a5_h30km,1127,3.401315019860284,0.335083775,0.925,aft_body,131630.26293757572,21904.172805894967,131630.26293757572,1.0,7336222.248642936,2808864.9224223588,2366883.616005888,1.1867355468716765,343.2437398960333,4091.777233600846,0.04153626672413212,1637151.8016852436,1709872.7773184902,607512.1847774973,68270.62895,2826.177089,1.9280657723833043,1.4478134613456441,0.004470949127965117,0.004470311860283793,0.00025161647751403837
ma6_a5_h30km,1128,3.4342625165502367,0.335083775,0.9375,aft_body,131277.36171041275,21757.654955433547,131277.36171041275,1.0,7435360.387138108,2846822.556509146,2366883.616005888,1.202772513721293,343.2437398960333,4091.777233600846,0.04153626672413212,1637151.8016852436,1709872.7773184902,607512.1847774973,68136.80646,2829.47802,1.9266732406585516,1.4461244104666506,0.0009253242117183629,0.0002692494497633646,0.0029509501870759736
ma6_a5_h30km,1129,3.4672100132401895,0.335083775,0.9500000000000001,aft_body,130930.06223493935,21614.038501746247,130930.06223493935,1.0,7534498.525633283,2884780.190595935,2366883.616005888,1.2188094805709107,343.2437398960333,4091.777233600846,0.04153626672413212,1637151.8016852436,1709872.7773184902,607512.1847774973,68052.87661,2833.01475,1.9239460366279342,1.4443190716182632,0.0018508460559514396,0.0006449087598103809,0.005782851866943273
ma6_a5_h30km,1130,3.500157509930142,0.335083775,0.9625,aft_body,130784.21299509834,21512.07746292013,130784.21299509834,1.0,7617066.254237453,2918087.4689127197,2365657.607828818,1.233520632595229,343.38133328198455,4097.520944378727,0.04157790502119576,1637172.7474193242,1709887.1197291382,607555.5116178019,67897.70277,2837.25843,1.9261949618254857,1.4441831949649815,0.003834631291563659,0.002921293930141733,0.008280122728529682
ma6_a5_h30km,1131,3.533105006620095,0.335083775,0.9750000000000001,aft_body,130447.13579724397,21373.734693796396,130447.13579724397,1.0,7715989.192604178,2955984.7087687305,2365657.607828818,1.2495403810704924,343.38133328198455,4097.520944378727,0.04157790502119576,1637172.7474193242,1709887.1197291382,607555.5116178019,68782.75525,2830.128829,1.8965093114272122,1.4478213508840685,0.0036943897642018517,0.0016754083799050967,0.010975489100912894
ma6_a5_h30km,1132,3.5660525033100474,0.335083775,0.9875,aft_body,130115.20493927252,21238.027069726995,130115.20493927252,1.0,7814912.130970897,2993881.9486247394,2365657.607828818,1.265560129545755,343.38133328198455,4097.520944378727,0.04157790502119576,1637172.7474193242,1709887.1197291382,607555.5116178019,80046.26496,2722.177018,1.6255000155758987,1.5052367708949363,0.002649172644492953,0.0006413903100472851,0.008567856059136403
ma6_a5_h30km,1133,3.599,0.335083775,1.0,aft_body,129788.27818080274,21104.871982359327,129788.27818080274,1.0,7913835.069337617,3031779.188480749,2365657.607828818,1.2815798780210177,343.38133328198455,4097.520944378727,0.04157790502119576,1637172.7474193242,1709887.1197291382,607555.5116178019,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,1175,2.352720678317521,0.36085945,0.5125000000000001,aft_body,29128.282962379933,29128.282962379933,142260.83388750168,0.0,3878332.1557946163,1445039.0373141444,2425069.1152308276,0.5958754034012759,336.87202428351657,3832.040629218546,0.03963540151464386,1636181.840375452,1709208.604682429,605505.792515981,58882.08586,2648.081528,0.49468836806556593,1.4471006986377597,0.013953469649043558,0.013782989682479041,0.007248379634600399
ma6_a5_h30km,1176,2.3846765583606615,0.36085945,0.525,aft_body,28852.03741098006,28852.03741098006,141752.36159384827,0.0,3954643.7811967204,1473727.646986161,2424694.231704625,0.6077993784602238,336.91210839320274,3833.6367657567725,0.03964719302190041,1636187.9423482802,1709212.7829556628,605518.4146184688,58882.08586,2648.081528,0.4899968638947272,1.4477034506759237,0.018302525910924964,0.018172890360661498,0.007248379634600399
ma6_a5_h30km,1177,2.416632438403802,0.36085945,0.5375,aft_body,28583.5989207781,28583.5989207781,141252.89733586012,0.0,4030831.7907763696,1502355.6255899265,2424354.6078286953,0.6196930188094343,336.94843297345886,3835.083609131691,0.03965788040939785,1636193.4720108674,1709216.5693443983,605529.8528811221,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,1178,2.4485883184469426,0.36085945,0.55,aft_body,28324.656422922053,28324.656422922053,140773.88860481125,0.0,4106715.7212499105,1530918.2303084012,2423959.9256358547,0.631577368139372,336.99065897465033,3836.766002028513,0.03967030628038044,1636199.9000421728,1709220.9708833604,605543.1494447447,58136.92776,2742.858705,0.48720593802017675,1.3988201415677781,0.0009453531002548734,4.709655305745741e-05,0.0031472640655577644
ma6_a5_h30km,1179,2.480544198490083,0.36085945,0.5625,aft_body,28051.120733291147,28051.120733291147,141020.78015327227,0.0,4231081.06490782,1583960.2970520025,2414839.5882229107,0.6559277497258709,337.970220544709,3875.9424145144144,0.039959218338168526,1636349.0179377748,1709323.0780754783,605851.6040075915,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,1180,2.5125000785332237,0.36085945,0.5750000000000001,aft_body,27976.877298970216,27976.877298970216,142659.40885601426,0.0,4354101.119266179,1645496.0148041146,2394563.636551453,0.6871799060533162,340.17437748007734,3965.1387464878176,0.04061391851448859,1636684.555032967,1709552.8342057073,606545.6719301465,62939.13318,2860.941541,0.4445068733145558,1.3859558783930488,0.011710006663295521,0.011498430466776455,0.007386438666105555
ma6_a5_h30km,1181,2.544455958576364,0.36085945,0.5875,aft_body,27758.71683064079,27758.71683064079,143934.79645316178,0.0,4522587.908667455,1724631.739446415,2375403.306075817,0.7260374417410065,342.29147057386774,4052.1831240432853,0.04124877823613878,1637006.838467302,1709773.5150060446,607212.3242822929,62939.13318,2860.941541,0.44104065989046076,1.416380959195309,0.020577113403599922,0.020457449576364084,0.007386438666105555
ma6_a5_h30km,1182,2.5764118386195047,0.36085945,0.6000000000000001,aft_body,27468.041628687148,27468.041628687148,143330.00700120398,0.0,4618813.183319954,1761326.031775062,2375403.306075817,0.7414850468844321,342.29147057386774,4052.1831240432853,0.04124877823613878,1637006.838467302,1709773.5150060446,607212.3242822929,63389.00537,2869.519794,0.4333250138309774,1.4121467753999,0.013329591536613249,0.013328796380495334,0.000485312960264106
ma6_a5_h30km,1183,2.6083677186626453,0.36085945,0.6125,aft_body,27239.181372752893,27239.181372752893,143303.21240614474,0.0,4724370.259316099,1805841.1722841256,2370400.585309049,0.7618295335717202,342.84981694731096,4075.3650800284086,0.04141719675996604,1637091.835101276,1709831.7157176328,607388.142211254,63389.00537,2869.519794,0.42971460450843946,1.420225463699453,0.018627652652855375,0.018627083662645205,0.000485312960264106
ma6_a5_h30km,1184,2.6403235987057854,0.36085945,0.625,aft_body,26965.413807701407,26965.413807701407,142725.35804299093,0.0,4820785.978893977,1842695.0737593113,2370400.585309049,0.7773770750731838,342.84981694731096,4075.3650800284086,0.04141719675996604,1637091.835101276,1709831.7157176328,607388.142211254,63393.02474,2879.780882,0.42536878336847456,1.4151649889411304,0.012080337324238083,0.011842669294214847,0.007948258967458433
ma6_a5_h30km,1185,2.6722794787489264,0.36085945,0.6375000000000001,aft_body,26678.53811882506,26678.53811882506,141633.0852597901,0.0,4894009.677041725,1865927.6004769234,2375790.7492733677,0.7853922324799079,342.2483257464599,4050.395725751085,0.041235781248683975,1637000.2705637969,1709769.0176908008,607198.7383890891,63393.02474,2879.780882,0.420843432353076,1.406494414581326,0.020254060839396095,0.020113210748926136,0.007948258967458433
ma6_a5_h30km,1186,2.7042353587920664,0.36085945,0.65,aft_body,26472.508533243006,26472.508533243006,141660.12887436777,0.0,5000937.632231399,1911395.8478856517,2370577.9621646605,0.8062995093990865,342.8299802724554,4074.5398631398066,0.04141120620831663,1637088.8153796971,1709829.6479893422,607381.8958322024,64700.13721,2857.220667,0.40915691488134026,1.4260501158344052,0.007493883331230799,0.007269699207933744,0.006064249342816297
ma6_a5_h30km,1187,2.736191238835207,0.36085945,0.6625000000000001,aft_body,26221.578618560838,26221.578618560838,141121.48160078653,0.0,5097109.50977431,1948153.460344991,2370577.9621646605,0.8218052691952226,342.8299802724554,4074.5398631398066,0.04141120620831663,1637088.8153796971,1709829.6479893422,607381.8958322024,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,1188,2.7681471188783475,0.36085945,0.675,aft_body,25977.65165526951,25977.65165526951,140594.8942172287,0.0,5193281.387317221,1984911.0728043301,2370577.9621646605,0.8373110289913588,342.8299802724554,4074.5398631398066,0.04141120620831663,1637088.8153796971,1709829.6479893422,607381.8958322024,65222.68844,2855.091356,0.39829164170635206,1.4271136559525932,0.00039365121021534444,0.00038671987834737465,0.0002451532626065456
ma6_a5_h30km,1189,2.8001029989214876,0.36085945,0.6875,aft_body,25720.918875237247,25720.918875237247,139574.58706491115,0.0,5265029.527990909,2007357.3102547706,2375820.482815214,0.844911189534053,342.2450152598956,4050.2586026120052,0.04123478409618388,1636999.7666110033,1709768.6726134748,607197.6959485554,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,1190,2.8320588789646286,0.36085945,0.7000000000000001,aft_body,25538.603463296942,25538.603463296942,139622.21100689602,0.0,5372139.014656327,2053081.114041801,2370774.3974527624,0.8659959869010306,342.8080156565014,4073.626261953547,0.041404573638335086,1637085.4717233016,1709827.358449481,607374.9793848658,65374.48192,2846.677699,0.39065094993102994,1.4310107053512091,0.01108348019389734,0.010925547964628635,0.006214619753375228
ma6_a5_h30km,1191,2.8640147590077687,0.36085945,0.7125,aft_body,25313.58935499856,25313.58935499856,139128.8339609103,0.0,5468070.068489474,2089743.2767925467,2370774.3974527624,0.8814602009528344,342.8080156565014,4073.626261953547,0.041404573638335086,1637085.4717233016,1709827.358449481,607374.9793848658,66096.90922,2818.548156,0.38297689943025387,1.4452924117268646,0.008401286652789787,0.007865917992231353,0.009836977608230713
ma6_a5_h30km,1192,2.8959706390509092,0.36085945,0.7250000000000001,aft_body,25094.4199539663,25094.4199539663,138645.73606261503,0.0,5564001.122322623,2126405.4395432933,2370774.3974527624,0.8969244150046386,342.8080156565014,4073.626261953547,0.041404573638335086,1637085.4717233016,1709827.358449481,607374.9793848658,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,1193,2.9279265190940498,0.36085945,0.7375,aft_body,24911.049070871202,24911.049070871202,138218.33159217704,0.0,5644604.403295153,2156961.6081168833,2371017.737820736,0.9097197265590272,342.78081129796556,4072.4949205874636,0.04139635972722833,1637081.3304249698,1709824.5227311882,607366.4129927409,66052.63127,2827.580315,0.3771393900879371,1.4402755949966584,0.008164510120313365,0.008035550094049881,0.004817975820605225
ma6_a5_h30km,1194,2.9598823991371903,0.36085945,0.75,aft_body,24659.921852832947,24659.921852832947,137688.39151766017,0.0,5762414.896266413,2202328.404969401,2370683.370978018,0.9289846260915213,342.818193428249,4074.049580291443,0.041407646901386735,1637087.0210775754,1709828.419356449,607378.1842677759,66116.0636,2832.8621,0.37297928082991544,1.4381390397688059,0.005516381082093168,0.00551635986280985,5.1001836120612154e-05
ma6_a5_h30km,1195,2.991838279180331,0.36085945,0.7625000000000001,aft_body,24456.956081550965,24456.956081550965,137233.96446799615,0.0,5858455.14453752,2239033.878385558,2370683.370978018,0.9444677031930466,342.818193428249,4074.049580291443,0.041407646901386735,1637087.0210775754,1709828.419356449,607378.1842677759,66061.24605,2837.381434,0.37021639075714896,1.4358483958034678,0.016735456062083442,0.016681707819669267,0.004467305706911784
ma6_a5_h30km,1196,3.0237941592234714,0.36085945,0.775,aft_body,24258.9207892517,24258.9207892517,136788.39023889764,0.0,5954495.392808627,2275739.351801714,2370683.370978018,0.9599507802945718,342.818193428249,4074.049580291443,0.041407646901386735,1637087.0210775754,1709828.419356449,607378.1842677759,66061.24605,2837.381434,0.36721863785146847,1.4358483958034678,0.015332855276737336,0.015274172223471272,0.004467305706911784
ma6_a5_h30km,1197,3.055750039266612,0.36085945,0.7875000000000001,aft_body,24104.42400273977,24104.42400273977,136768.58247204448,0.0,6058115.810797118,2319518.9083494064,2366874.0323095866,0.9799925457317341,343.24481491497613,4091.8220869852166,0.04153659194767764,1637151.9653345412,1709872.8893759337,607512.5232906734,65974.37966,2841.540592,0.36536037363234475,1.4400012790615158,0.006902436400594901,0.006384010266611728,0.008748359325581212
ma6_a5_h30km,1198,3.0877059193097525,0.36085945,0.8,aft_body,23912.40281560013,23912.40281560013,136254.65179892653,0.0,6149344.257526508,2353453.1285073985,2367766.952645127,0.9939547158043834,343.14469158299397,4087.6461134608558,0.04150630837148258,1637136.7236376207,1709862.4527555043,607480.9954117311,67269.66017,2828.325848,0.3554708430988069,1.4452528927497381,0.0029583863091729376,0.000488267690247568,0.009726049910170897
ma6_a5_h30km,1199,3.119661799352893,0.36085945,0.8125,aft_body,135832.80267211833,23727.74829298562,135832.80267211833,1.0,6245427.761550361,2390225.833640327,2367766.952645127,1.0094852582388272,343.14469158299397,4087.6461134608558,0.04150630837148258,1637136.7236376207,1709862.4527555043,607480.9954117311,67190.9877,2832.332249,2.021592587365974,1.443208548327642,0.005463598777182736,0.005144331647107148,0.006134387140089459
ma6_a5_h30km,1200,3.1516176793960335,0.36085945,0.8250000000000001,aft_body,135418.67056308762,23547.306523764906,135418.67056308762,1.0,6341511.265574212,2426998.538773256,2367766.952645127,1.025015800673271,343.14469158299397,4087.6461134608558,0.04150630837148258,1637136.7236376207,1709862.4527555043,607480.9954117311,66959.47205,2836.124315,2.022397525207005,1.4412788931153941,0.007872559041471817,0.007829672603966387,0.002735391046913005
ma6_a5_h30km,1201,3.1835735594391736,0.36085945,0.8375,aft_body,135012.00054286222,23370.919721648133,135012.00054286222,1.0,6437594.769598061,2463771.2439061822,2367766.952645127,1.0405463431077138,343.14469158299397,4087.6461134608558,0.04150630837148258,1637136.7236376207,1709862.4527555043,607480.9954117311,66662.47545,2844.021084,2.0253073356708393,1.437277007704791,0.008637839825748004,0.008636616560826482,0.00048455290430182707
ma6_a5_h30km,1202,3.2155294394823146,0.36085945,0.8500000000000001,aft_body,134612.5497508712,23198.438252008575,134612.5497508712,1.0,6533678.273621916,2500543.949039112,2367766.952645127,1.0560768855421578,343.14469158299397,4087.6461134608558,0.04150630837148258,1637136.7236376207,1709862.4527555043,607480.9954117311,66621.39338,2850.497112,2.020560407421356,1.4340116663345195,0.007727919355224235,0.007654762517685487,0.003536081256429846
